"MARKET","SITE","CXR","DDATE","RDATE","DSTP","RSTP","TYPE","BASE","TAXES","FARE","FEE","CURRENCY","QTS","REFERENCE","DCXR","RCXR","DFLIGHT","RFLIGHT","DTIME","RTIME","DROUTE","RROUTE","FLIGHT_CLASS","PASSENGERS","DBOOKING_CLASS","RBOOKING_CLASS","DOPERATING_CXR","ROPERATING_CXR","FIRST_PAGE_PRICE","DDURATION","RDURATION","FUEL_SURCHARGE","DCXRFLIGHT","RCXRFLIGHT","RESPONSE_TIME","PRICED_IN"
"SINCKG","ZUP","MI","08/09/16","08/15/16","0","0","Economy","428.8","346.2","775","","SGD","07/25/16 16:01","","MI","MI","976","971","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","MI","MI","","","","","MI976","MI971","",""
"SINCKG","CHP_SG","MI","08/09/16","08/15/16","0","0","ECONOMY","428","350.22","778.22","0","SGD","07/25/16 16:02","","MI","MI","976","971","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","","","778.22","04:25","04:50","","MI976","MI971","",""
"SINCKG","CHP_SG","SQ","08/09/16","08/15/16","0","0","ECONOMY","428","350.22","778.22","0","SGD","07/25/16 16:02","","SQ","SQ","5176","5171","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","MI","MI","778.22","04:25","04:50","","SQ5176","SQ5171","",""
"SINCKG","SKO_SG","MI","08/09/16","08/15/16","0","0","","432.28","346.2","778.48","0","SGD","07/25/16 16:05","","MI","MI","976","971","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","MI","MI","778.48","04:25","04:50","","MI976","MI971","",""
"SINCKG","SKO_SG","SQ","08/09/16","08/15/16","0","0","","432.28","346.2","778.48","0","SGD","07/25/16 16:05","","SQ","SQ","5176","5171","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","MI","MI","778.48","04:25","04:50","","SQ5176","SQ5171","",""
"SINCKG","SKO_SG","MF","08/09/16","08/15/16","1","1","","517.13","267","784.13","0","SGD","07/25/16 16:05","","MF - MF","MF - MF","866 - 8411","8450 - 873","16:15","10:50","16:15 - SIN :: 21:00 - FOC / 07:10 - FOC :: 09:40 - CKG","10:50 - CKG :: 13:15 - XMN / 17:50 - XMN :: 22:10 - SIN","E","1","","","MF - MF","MF - MF","784.13","17:25","11:20","","MF866 - MF8411","MF8450 - MF873","",""
"SINCKG","AEG","MI","08/09/16","08/15/16","0","0","ECONOMY","449.72","346.2","795.92","0","SGD","07/25/16 16:01","","MI","MI","0976","0971","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","","","795.92","04:25","04:50","","MI0976","MI0971","Interstitial : 3; Listpage1 : 34",""
"SINCKG","AEG","SQ","08/09/16","08/15/16","0","0","ECONOMY","449.72","346.2","795.92","0","SGD","07/25/16 16:01","","SQ","SQ","5176","5171","13:55","12:35","13:55 - SIN :: 18:20 - CKG","12:35 - CKG :: 17:25 - SIN","E","1","","","MI","MI","795.92","04:25","04:50","","SQ5176","SQ5171","Interstitial : 3; Listpage1 : 34",""
"SINCKG","AEG","MF","08/09/16","08/15/16","1","1","ECONOMY","536.12","267","803.12","0","SGD","07/25/16 16:01","","MF - MF","MF - MF","0866 - 8411","8450 - 0873","16:15","10:50","16:15 - SIN :: 21:00 - FOC / 07:10 - FOC :: 09:40 - CKG","10:50 - CKG :: 13:15 - XMN / 17:50 - XMN :: 22:10 - SIN","E","1","","","","","803.12","17:25","11:20","","MF0866 - MF8411","MF8450 - MF0873","Interstitial : 3; Listpage1 : 34",""
"SINCKG","XPSG_LIVE","MF","08/09/16","08/15/16","1","1","Coach","575","267","842","0","SGD","07/25/16 16:16","","MF - MF","MF - MF","842 - 8477","8450 - 873","09:20","10:50","09:20 - SIN :: 14:10 - HGH / 20:25 - HGH :: 22:45 - CKG","10:50 - CKG :: 13:15 - XMN / 17:50 - XMN :: 22:10 - SIN","E","1","L - S","S - Q","","","842","13:25","11:20","","MF842 - MF8477","MF8450 - MF873","",""
"SINCKG","SKO_SG","CA","08/09/16","08/15/16","1","1","","691.88","267","958.88","0","SGD","07/25/16 16:05","","CA - CA","CA - CA","976 - 1156","985 - 969","09:30","11:00","09:30 - SIN :: 16:15 - PEK / 20:05 - PEK :: 23:10 - CKG","11:00 - CKG :: 13:40 - PEK / 15:35 - PEK :: 21:40 - SIN","E","1","","","CA - SC","CA - CA","958.88","13:40","10:40","","CA976 - CA1156","CA985 - CA969","",""
"SINCKG","ZUP","CA","08/09/16","08/15/16","1","1","Economy","692","267","959","","SGD","07/25/16 16:01","","CA - CA","CA - CA","976 - 1156","1155 - 969","09:30","07:00","09:30 - SIN :: 16:15 - PEK / 20:05 - PEK :: 23:10 - CKG","07:00 - CKG :: 09:40 - PEK / 15:35 - PEK :: 21:40 - SIN","E","1","","","CA - SC","SC - CA","","","","","CA976 - CA1156","CA1155 - CA969","",""
"SINCKG","CHP_SG","CA","08/09/16","08/15/16","1","1","ECONOMY","756","212.41","968.41","0","SGD","07/25/16 16:02","","CA - CA","CA - CA","976 - 4142","1412 - 975","09:30","19:00","09:30 - SIN :: 16:15 - PEK / 18:00 - PEK :: 21:10 - CKG","19:00 - CKG :: 21:40 - PEK / 00:05 - PEK :: 06:25 - SIN","E","1","","","","","968.41","11:40","11:25","","CA976 - CA4142","CA1412 - CA975","",""
"SINCKG","XPSG_LIVE","CA","08/09/16","08/15/16","1","1","Coach","706","267","973","0","SGD","07/25/16 16:16","","CA - CA","CA - CA","976 - 1156","1412 - 975","09:30","19:00","09:30 - SIN :: 16:15 - PEK / 20:05 - PEK :: 23:10 - CKG","19:00 - CKG :: 21:40 - PEK / 00:05 - PEK :: 06:25 - SIN","E","1","S - Y","S - S","","","973","13:40","11:25","","CA976 - CA1156","CA1412 - CA975","",""
"SINCMB","CHP_SG","EK","08/09/16","08/15/16","0","0","ECONOMY","225","164.66","389.66","0","SGD","07/25/16 16:03","","EK","EK","349","348","00:50","15:05","00:50 - SIN :: 01:55 - CMB","15:05 - CMB :: 21:35 - SIN","E","1","","","","","389.66","03:35","04:00","","EK349","EK348","",""
"SINCMB","ZUP","UL","08/09/16","08/15/16","0","0","Economy","50.2","354.8","405","","SGD","07/25/16 16:02","","UL","UL","307","306","09:45","01:55","09:45 - SIN :: 11:05 - CMB","01:55 - CMB :: 08:35 - SIN","E","1","","","UL","UL","","","","","UL307","UL306","",""
"SINCMB","XPSG_LIVE","UL","08/09/16","08/15/16","0","0","Coach","58","354.8","412.8","0","SGD","07/25/16 16:16","","UL","UL","303","302","15:10","07:25","15:10 - SIN :: 16:30 - CMB","07:25 - CMB :: 14:05 - SIN","E","1","Q","Q","","","412.8","03:50","04:10","","UL303","UL302","",""
"SINCMB","SKO_SG","UL","08/09/16","08/15/16","0","0","","58.58","354.8","413.38","0","SGD","07/25/16 16:05","","UL","UL","307","302","09:45","07:25","09:45 - SIN :: 11:05 - CMB","07:25 - CMB :: 14:05 - SIN","E","1","","","UL","UL","413.38","03:50","04:10","","UL307","UL302","",""
"SINCMB","CHP_SG","UL","08/09/16","08/15/16","0","0","ECONOMY","58","356.14","414.14","0","SGD","07/25/16 16:03","","UL","UL","307","302","09:45","07:25","09:45 - SIN :: 11:05 - CMB","07:25 - CMB :: 14:05 - SIN","E","1","","","","","414.14","03:50","04:10","","UL307","UL302","",""
"SINCMB","AEG","UL","08/09/16","08/15/16","0","0","ECONOMY","74.11","354.8","428.91","0","SGD","07/25/16 16:02","","UL","UL","0303","0306","15:10","01:55","15:10 - SIN :: 16:30 - CMB","01:55 - CMB :: 08:35 - SIN","E","1","","","","","428.91","03:20","04:40","","UL0303","UL0306","Interstitial : 2; Listpage1 : 31",""
"SINCMB","SKO_SG","EK","08/09/16","08/15/16","0","0","","225","210.8","435.8","0","SGD","07/25/16 16:05","","EK","EK","349","348","00:50","15:05","00:50 - SIN :: 01:55 - CMB","15:05 - CMB :: 21:35 - SIN","E","1","","","EK","EK","435.8","03:35","04:00","","EK349","EK348","",""
"SINCMB","XPSG_LIVE","EK","08/09/16","08/15/16","0","0","Coach","225","210.8","435.8","0","SGD","07/25/16 16:16","","EK","EK","349","348","00:50","15:05","00:50 - SIN :: 01:55 - CMB","15:05 - CMB :: 21:35 - SIN","E","1","T","T","","","435.8","03:35","04:00","","EK349","EK348","",""
"SINCMB","ZUP","EK","08/09/16","08/15/16","0","0","Economy","225.2","210.8","436","","SGD","07/25/16 16:02","","EK","EK","349","348","00:50","15:05","00:50 - SIN :: 01:55 - CMB","15:05 - CMB :: 21:35 - SIN","E","1","","","EK","EK","","","","","EK349","EK348","",""
"SINCMB","AEG","EK","08/09/16","08/15/16","0","0","ECONOMY","239.46","210.8","450.26","0","SGD","07/25/16 16:02","","EK","EK","0349","0348","00:50","15:05","00:50 - SIN :: 01:55 - CMB","15:05 - CMB :: 21:35 - SIN","E","1","","","","","450.26","03:05","04:30","","EK0349","EK0348","Interstitial : 2; Listpage1 : 31",""
"SINCMB","CHP_SG","AI","08/09/16","08/15/16","1","1","ECONOMY","110","341.06","451.06","0","SGD","07/25/16 16:03","","AI - AI","AI - AI","347 - 273","274 - 346","09:00","17:05","09:00 - SIN :: 10:25 - MAA / 05:50 - MAA :: 07:20 - CMB","17:05 - CMB :: 18:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","","","","","451.06","24:50","22:20","","AI347 - AI273","AI274 - AI346","",""
"SINCMB","ZUP","AI","08/09/16","08/15/16","1","1","Economy","110.2","352.8","463","","SGD","07/25/16 16:02","","AI - AI","AI - AI","347 - 273","274 - 346","09:00","17:05","09:00 - SIN :: 10:25 - MAA / 05:50 - MAA :: 07:20 - CMB","17:05 - CMB :: 18:25 - MAA / 11:30 - MAA :: 17:55 - SIN","E","1","","","AI - AI","AI - AI","","","","","AI347 - AI273","AI274 - AI346","",""
"SINCMB","CHP_SG","MH","08/09/16","08/15/16","1","1","ECONOMY","530","38.28","568.28","0","SGD","07/25/16 16:03","","MH - MH","MH - MH","602 - 185","9010 - 5727","06:40","01:10","06:40 - SIN :: 07:40 - KUL / 10:50 - KUL :: 11:50 - CMB","01:10 - CMB :: 07:30 - KUL / 12:00 - KUL :: 13:00 - SIN","E","1","","","","UL - MI","568.28","07:40","09:20","","MH602 - MH185","MH9010 - MH5727","",""
"SINCMB","XPSG_LIVE","MH","08/09/16","08/15/16","1","1","Coach","530","74.8","604.8","0","SGD","07/25/16 16:16","","MH - MH","MH - MH","602 - 185","9010 - 5723","06:40","01:10","06:40 - SIN :: 07:40 - KUL / 10:50 - KUL :: 11:50 - CMB","01:10 - CMB :: 07:30 - KUL / 08:55 - KUL :: 09:50 - SIN","E","1","L - N","N - L","","","604.8","07:40","06:10","","MH602 - MH185","MH9010 - MH5723","",""
"SINCMB","SKO_SG","MH","08/09/16","08/15/16","1","1","","535.3","74.8","610.1","0","SGD","07/25/16 16:05","","MH - MH","MH - MH","602 - 185","9010 - 5729","06:40","01:10","06:40 - SIN :: 07:40 - KUL / 10:50 - KUL :: 11:50 - CMB","01:10 - CMB :: 07:30 - KUL / 14:30 - KUL :: 15:30 - SIN","E","1","","","MH - MH","UL - MI","610.1","07:40","11:50","","MH602 - MH185","MH9010 - MH5729","",""
"SINCMB","AEG","MH","08/09/16","08/15/16","1","1","ECONOMY","548.09","74.8","622.89","0","SGD","07/25/16 16:02","","MH - MH","MH - MH","0602 - 0185","9010 - 5723","06:40","01:10","06:40 - SIN :: 07:40 - KUL / 10:50 - KUL :: 11:50 - CMB","01:10 - CMB :: 07:30 - KUL / 08:55 - KUL :: 09:50 - SIN","E","1","","","","UL - MI","622.89","07:10","06:40","","MH0602 - MH0185","MH9010 - MH5723","Interstitial : 2; Listpage1 : 31",""
"SINCMB","ZUP","MH","08/09/16","08/15/16","1","1","Economy","645.2","74.8","720","","SGD","07/25/16 16:02","","MH - MH","MH - MH","602 - 185","178 - 601","06:40","00:55","06:40 - SIN :: 07:40 - KUL / 10:50 - KUL :: 11:50 - CMB","00:55 - CMB :: 07:05 - KUL / 08:05 - KUL :: 09:00 - SIN","E","1","","","MH - MH","MH - MH","","","","","MH602 - MH185","MH178 - MH601","",""
"SINCMB","CHP_SG","9W","08/09/16","08/15/16","1","1","ECONOMY","438","289.03","727.03","0","SGD","07/25/16 16:03","","9W - 9W","9W - 9W","9 - 256","255 - 10","11:15","05:40","11:15 - SIN :: 14:10 - BOM / 02:05 - BOM :: 04:35 - CMB","05:40 - CMB :: 08:20 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","","","727.03","19:50","10:00","","9W9 - 9W256","9W255 - 9W10","",""
"SINCMB","XPSG_LIVE","SQ","08/09/16","08/15/16","0","0","Coach","370","368.6","738.6","0","SGD","07/25/16 16:16","","SQ","SQ","468","469","22:40","01:10","22:40 - SIN :: 23:55 - CMB","01:10 - CMB :: 07:40 - SIN","E","1","N","N","","","738.6","03:45","04:00","","SQ468","SQ469","",""
"SINCMB","ZUP","SQ","08/09/16","08/15/16","0","0","Economy","370.4","368.6","739","","SGD","07/25/16 16:02","","SQ","SQ","468","469","22:40","01:10","22:40 - SIN :: 23:55 - CMB","01:10 - CMB :: 07:40 - SIN","E","1","","","SQ","SQ","","","","","SQ468","SQ469","",""
"SINCMB","SKO_SG","SQ","08/09/16","08/15/16","0","0","","373.7","368.6","742.3","0","SGD","07/25/16 16:05","","SQ","SQ","468","469","22:40","01:10","22:40 - SIN :: 23:55 - CMB","01:10 - CMB :: 07:40 - SIN","E","1","","","SQ","SQ","742.3","03:45","04:00","","SQ468","SQ469","",""
"SINCMB","CHP_SG","SQ","08/09/16","08/15/16","0","0","ECONOMY","370","372.66","742.66","0","SGD","07/25/16 16:03","","SQ","SQ","468","469","22:40","01:10","22:40 - SIN :: 23:55 - CMB","01:10 - CMB :: 07:40 - SIN","E","1","","","","","742.66","03:45","04:00","","SQ468","SQ469","",""
"SINCMB","SKO_SG","9W","08/09/16","08/15/16","1","1","","438","311.6","749.6","0","SGD","07/25/16 16:05","","9W - 9W","9W - 9W","9 - 252","255 - 12","11:15","05:40","11:15 - SIN :: 14:10 - BOM / 18:05 - BOM :: 20:35 - CMB","05:40 - CMB :: 08:20 - BOM / 01:15 - BOM :: 09:25 - SIN","E","1","","","9W - 9W","9W - 9W","749.6","11:50","25:15","","9W9 - 9W252","9W255 - 9W12","",""
"SINCMB","XPSG_LIVE","9W","08/09/16","08/15/16","1","1","Coach","438","311.6","749.6","0","SGD","07/25/16 16:16","","9W - 9W","9W - 9W","11 - 256","255 - 10","20:05","05:40","20:05 - SIN :: 23:05 - BOM / 02:05 - BOM :: 04:35 - CMB","05:40 - CMB :: 08:20 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","S - S","N - N","","","749.6","11:00","10:00","","9W11 - 9W256","9W255 - 9W10","",""
"SINCMB","ZUP","9W","08/09/16","08/15/16","1","1","Economy","438.4","311.6","750","","SGD","07/25/16 16:02","","9W - 9W","9W - 9W","11 - 256","255 - 10","20:05","05:40","20:05 - SIN :: 23:05 - BOM / 02:05 - BOM :: 04:35 - CMB","05:40 - CMB :: 08:20 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","9W - 9W","9W - 9W","","","","","9W11 - 9W256","9W255 - 9W10","",""
"SINCMB","AEG","SQ","08/09/16","08/15/16","0","0","ECONOMY","390.96","368.6","759.56","0","SGD","07/25/16 16:02","","SQ","SQ","0468","0469","22:40","01:10","22:40 - SIN :: 23:55 - CMB","01:10 - CMB :: 07:40 - SIN","E","1","","","","","759.56","03:15","04:30","","SQ0468","SQ0469","Interstitial : 2; Listpage1 : 31",""
"SINCMB","AEG","9W","08/09/16","08/15/16","1","1","ECONOMY","459.19","311.6","770.79","0","SGD","07/25/16 16:02","","9W - 9W","9W - 9W","0011 - 0256","0255 - 0010","20:05","05:40","20:05 - SIN :: 23:05 - BOM / 02:05 - BOM :: 04:35 - CMB","05:40 - CMB :: 08:20 - BOM / 09:55 - BOM :: 18:10 - SIN","E","1","","","","","770.79","10:30","10:30","","9W0011 - 9W0256","9W0255 - 9W0010","Interstitial : 2; Listpage1 : 31",""
"SINCNS","SKO_SG","QF","08/09/16","08/15/16","2","2","","737.3","202.9","940.2","0","SGD","07/25/16 16:06","","QF - QF - QF","QF - QF - QF","72 - 596 - 786","799 - 591 - 77","18:35","05:30","18:35 - SIN :: 23:45 - PER / 09:55 - PER :: 16:10 - BNE / 19:15 - BNE :: 21:40 - CNS","05:30 - CNS :: 07:35 - BNE / 09:30 - BNE :: 13:10 - PER / 16:05 - PER :: 21:25 - SIN","E","1","","","QF - QF - QF","QF - QF - QF","940.2","25:05","17:55","","QF72 - QF596 - QF786","QF799 - QF591 - QF77","",""
"SINCNS","XPSG_LIVE","QF","08/09/16","08/15/16","1","2","Coach","800","192","992","0","SGD","07/25/16 16:17","","QF - QF","QF - QF - QF","52 - 786","799 - 589 - 77","20:50","05:30","20:50 - SIN :: 06:15 - BNE / 19:15 - BNE :: 21:40 - CNS","05:30 - CNS :: 07:35 - BNE / 08:15 - BNE :: 11:55 - PER / 16:05 - PER :: 21:25 - SIN","E","1","Q - S","S - S - Q","","","992","22:50","17:55","","QF52 - QF786","QF799 - QF589 - QF77","",""
"SINCNS","AEG","QF","08/09/16","08/15/16","2","1","ECONOMY","826.51","197.7","1024.21","0","SGD","07/25/16 16:02","","QF - QF - QF","QF - QF","0072 - 0596 - 0786","0799 - 0051","18:35","05:30","18:35 - SIN :: 23:45 - PER / 09:55 - PER :: 16:10 - BNE / 19:15 - BNE :: 21:40 - CNS","05:30 - CNS :: 07:35 - BNE / 12:15 - BNE :: 18:35 - SIN","E","1","","","","","1024.21","25:05","15:05","","QF0072 - QF0596 - QF0786","QF0799 - QF0051","Interstitial : 3; Listpage1 : 31",""
"SINCNS","CHP_SG","QF","08/09/16","08/15/16","1","1","ECONOMY","870","172.09","1042.09","0","SGD","07/25/16 16:03","","QF - QF","QF - QF","52 - 5940","799 - 51","20:50","05:30","20:50 - SIN :: 06:15 - BNE / 21:30 - BNE :: 23:55 - CNS","05:30 - CNS :: 07:35 - BNE / 12:15 - BNE :: 18:35 - SIN","E","1","","","QF - JQ","","1042.09","25:05","15:05","","QF52 - QF5940","QF799 - QF51","",""
"SINCNS","ZUP","QF","08/09/16","08/15/16","1","1","Economy","869.2","186.8","1056","","SGD","07/25/16 16:02","","QF - QF","QF - QF","52 - 784","711 - 51","20:50","19:10","20:50 - SIN :: 06:15 - BNE / 14:00 - BNE :: 16:25 - CNS","19:10 - CNS :: 21:15 - BNE / 12:15 - BNE :: 18:35 - SIN","E","1","","","QF - QF","QF - QF","","","","","QF52 - QF784","QF711 - QF51","",""
"SINCNS","CHP_SG","SQ","08/09/16","08/15/16","1","1","ECONOMY","820","476.53","1296.53","0","SGD","07/25/16 16:03","","SQ - SQ","SQ - SQ","255 - 6456","6451 - 266","00:45","10:05","00:45 - SIN :: 10:35 - BNE / 18:10 - BNE :: 20:40 - CNS","10:05 - CNS :: 12:15 - BNE / 18:00 - BNE :: 00:20 - SIN","E","1","","","SQ - VA","VA - SQ","1296.53","17:55","16:15","","SQ255 - SQ6456","SQ6451 - SQ266","",""
"SINCNS","ZUP","SQ","08/09/16","08/15/16","1","1","Economy","819.7","481.3","1301","","SGD","07/25/16 16:02","","SQ - SQ","SQ - SQ","255 - 6456","6453 - 246","00:45","16:35","00:45 - SIN :: 10:35 - BNE / 18:10 - BNE :: 20:40 - CNS","16:35 - CNS :: 18:45 - BNE / 22:35 - BNE :: 04:55 - SIN","E","1","","","SQ - VA","VA - SQ","","","","","SQ255 - SQ6456","SQ6453 - SQ246","",""
"SINCNS","SKO_SG","SQ","08/09/16","08/15/16","1","1","","828.2","482","1310.2","0","SGD","07/25/16 16:06","","SQ - SQ","SQ - SQ","251 - 6654","6453 - 246","23:35","16:35","23:35 - SIN :: 09:15 - SYD / 14:10 - SYD :: 17:25 - CNS","16:35 - CNS :: 18:45 - BNE / 22:35 - BNE :: 04:55 - SIN","E","1","","","SQ - VA","VA - SQ","1310.2","15:50","14:20","","SQ251 - SQ6654","SQ6453 - SQ246","",""
"SINCNS","AEG","SQ","08/09/16","08/15/16","1","1","ECONOMY","853.03","481.3","1334.33","0","SGD","07/25/16 16:02","","SQ - SQ","SQ - SQ","0235 - 6452","6453 - 0246","21:30","16:35","21:30 - SIN :: 07:05 - BNE / 13:30 - BNE :: 16:00 - CNS","16:35 - CNS :: 18:45 - BNE / 22:35 - BNE :: 04:55 - SIN","E","1","","","VA","VA","1334.33","16:30","14:20","","SQ0235 - SQ6452","SQ6453 - SQ0246","Interstitial : 3; Listpage1 : 31",""
"SINCNS","XPSG_LIVE","SQ","08/09/16","08/15/16","1","1","Coach","910","481.3","1391.3","0","SGD","07/25/16 16:17","","SQ - SQ","SQ - SQ","235 - 6450","6453 - 246","21:30","16:35","21:30 - SIN :: 07:05 - BNE / 09:40 - BNE :: 12:10 - CNS","16:35 - CNS :: 18:45 - BNE / 22:35 - BNE :: 04:55 - SIN","E","1","Q - Q","N - N","","","1391.3","12:40","14:20","","SQ235 - SQ6450","SQ6453 - SQ246","",""
"SINCNS","CHP_SG","EK","08/09/16","08/15/16","1","1","ECONOMY","1375","171.76","1546.76","0","SGD","07/25/16 16:03","","EK - EK","EK - EK","5052 - 5784","5655 - 5051","20:50","17:10","20:50 - SIN :: 06:15 - BNE / 14:00 - BNE :: 16:25 - CNS","17:10 - CNS :: 19:15 - BNE / 12:15 - BNE :: 18:35 - SIN","E","1","","","QF - QF","QF - QF","1546.76","17:35","27:25","","EK5052 - EK5784","EK5655 - EK5051","",""
"SINCNS","ZUP","EK","08/09/16","08/15/16","1","1","Economy","1375.2","186.8","1562","","SGD","07/25/16 16:02","","EK - EK","EK - EK","5052 - 5784","5655 - 5051","20:50","17:10","20:50 - SIN :: 06:15 - BNE / 14:00 - BNE :: 16:25 - CNS","17:10 - CNS :: 19:15 - BNE / 12:15 - BNE :: 18:35 - SIN","E","1","","","QF - QF","QF - QF","","","","","EK5052 - EK5784","EK5655 - EK5051","",""
"SINCNS","CHP_SG","BA","08/09/16","08/15/16","1","1","ECONOMY","1290","531.09","1821.09","0","SGD","07/25/16 16:03","","BA - BA","BA - BA","15 - 7470","7471 - 16","19:20","16:25","19:20 - SIN :: 05:05 - SYD / 12:30 - SYD :: 15:40 - CNS","16:25 - CNS :: 19:20 - SYD / 14:55 - SYD :: 21:10 - SIN","E","1","","","BA - QF","QF - BA","1821.09","18:20","30:45","","BA15 - BA7470","BA7471 - BA16","",""
"SINCNS","ZUP","BA","08/09/16","08/15/16","1","1","Economy","1289.8","557.2","1847","","SGD","07/25/16 16:02","","BA - BA","BA - BA","15 - 7470","7471 - 16","19:20","16:25","19:20 - SIN :: 05:05 - SYD / 12:30 - SYD :: 15:40 - CNS","16:25 - CNS :: 19:20 - SYD / 14:55 - SYD :: 21:10 - SIN","E","1","","","BA - QF","QF - BA","","","","","BA15 - BA7470","BA7471 - BA16","",""
"SINCNX","CHP_SG","TG","08/09/16","08/15/16","1","1","ECONOMY","204","145.27","349.27","0","SGD","07/25/16 16:04","","TG - TG","TG - TG","402 - 110","111 - 403","07:40","15:10","07:40 - SIN :: 09:00 - BKK / 13:10 - BKK :: 14:20 - CNX","15:10 - CNX :: 16:20 - BKK / 08:00 - BKK :: 11:15 - SIN","E","1","","","","","349.27","07:40","19:05","","TG402 - TG110","TG111 - TG403","",""
"SINCNX","SKO_SG","TG","08/09/16","08/15/16","1","1","","199.92","164.8","364.72","0","SGD","07/25/16 16:06","","TG - TG","TG - TG","402 - 110","121 - 413","07:40","20:50","07:40 - SIN :: 09:00 - BKK / 13:10 - BKK :: 14:20 - CNX","20:50 - CNX :: 22:10 - BKK / 11:15 - BKK :: 14:30 - SIN","E","1","","","TG - TG","TG - TG","364.72","07:40","16:40","","TG402 - TG110","TG121 - TG413","",""
"SINCNX","XPSG_LIVE","TG","08/09/16","08/15/16","1","1","Coach","204","164.8","368.8","0","SGD","07/25/16 16:17","","TG - TG","TG - TG","404 - 116","111 - 401","12:25","15:10","12:25 - SIN :: 13:45 - BKK / 17:20 - BKK :: 18:30 - CNX","15:10 - CNX :: 16:20 - BKK / 19:40 - BKK :: 22:55 - SIN","E","1","W - H","H - W","","","368.8","07:05","06:45","","TG404 - TG116","TG111 - TG401","",""
"SINCNX","ZUP","TG","08/09/16","08/15/16","1","1","Economy","204.2","164.8","369","","SGD","07/25/16 16:02","","TG - TG","TG - TG","414 - 120","111 - 401","15:55","15:10","15:55 - SIN :: 17:15 - BKK / 18:40 - BKK :: 20:00 - CNX","15:10 - CNX :: 16:20 - BKK / 19:40 - BKK :: 22:55 - SIN","E","1","","","TG - TG","TG - TG","","","","","TG414 - TG120","TG111 - TG401","",""
"SINCNX","AEG","TG","08/09/16","08/15/16","1","1","ECONOMY","211.71","164.8","376.51","0","SGD","07/25/16 16:01","","TG - TG","TG - TG","0414 - 0120","0111 - 0401","15:55","15:10","15:55 - SIN :: 17:15 - BKK / 18:40 - BKK :: 20:00 - CNX","15:10 - CNX :: 16:20 - BKK / 19:40 - BKK :: 22:55 - SIN","E","1","","","","","376.51","05:05","06:45","","TG0414 - TG0120","TG0111 - TG0401","Interstitial : 1; Listpage1 : 31",""
"SINCNX","XPSG_LIVE","MI","08/09/16","08/15/16","0","0","Coach","237","162.2","399.2","0","SGD","07/25/16 16:17","","MI","MI","704","705","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","V","N","","","399.2","03:00","03:05","","MI704","MI705","",""
"SINCNX","ZUP","MI","08/09/16","08/15/16","0","0","Economy","237.8","162.2","400","","SGD","07/25/16 16:02","","MI","MI","704","705","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","","","","","MI704","MI705","",""
"SINCNX","SKO_SG","MI","08/09/16","08/15/16","0","0","","239.37","162.2","401.57","0","SGD","07/25/16 16:06","","MI","MI","704","705","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","401.57","03:00","03:05","","MI704","MI705","",""
"SINCNX","CHP_SG","MI","08/09/16","08/15/16","0","0","ECONOMY","237","167.22","404.22","0","SGD","07/25/16 16:04","","MI","MI","704","705","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","","","404.22","03:00","03:05","","MI704","MI705","",""
"SINCNX","AEG","MI","08/09/16","08/15/16","0","0","ECONOMY","250.68","162.2","412.88","0","SGD","07/25/16 16:01","","MI","MI","0704","0705","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","","","412.88","03:00","03:05","","MI0704","MI0705","Interstitial : 1; Listpage1 : 31",""
"SINCNX","ZUP","SQ","08/09/16","08/15/16","0","0","Economy","279.8","162.2","442","","SGD","07/25/16 16:02","","SQ","SQ","5044","5045","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","","","MI","MI","","","","","SQ5044","SQ5045","",""
"SINCNX","XPSG_LIVE","SQ","08/09/16","08/15/16","0","0","Coach","280","162.2","442.2","0","SGD","07/25/16 16:17","","SQ","SQ","5044","5045","10:30","18:00","10:30 - SIN :: 12:30 - CNX","18:00 - CNX :: 22:05 - SIN","E","1","N","N","","","442.2","03:00","03:05","","SQ5044","SQ5045","",""
